service_num,stop_num,est_arrival,lat,lng,poll_timestamp
10,76059,1524917124,1.3527275,103.94162766666666,"8:06:14"
10,76069,1524918105,1.3517503333333334,103.94161416666667,"8:22:23"
10,96289,1524919300,1.3527295,103.941664,"8:38:33"
10,96289,1524919342,1.3400753333333333,103.94830716666667,"8:43:56"
10,96109,1524920309,1.3522288333333332,103.94168533333334,"8:54:42"
10,96109,1524920304,1.3371520000000001,103.95073483333333,"9:00:06"
10,85079,1524921572,1.3537271666666666,103.94340116666666,"9:10:52"
10,85079,1524921552,1.340825,103.94762316666667,"9:16:16"
10,85079,1524922559,1.3537525,103.9436175,"9:27:02"
10,85079,1524922559,1.346552,103.94293166666667,"9:32:25"
10,85079,1524922610,1.3346173333333333,103.95147416666667,"9:37:49"
10,85089,1524923869,1.3537048333333335,103.94321183333334,"9:48:35"
10,16089,1524921965,1.2938815,103.76932366666666,"9:27:02"
100,62129,1524916604,1.350093,103.87142233333333,"7:55:28"
100,62119,1524916650,1.350093,103.87142233333333,"7:56:00"
100,61049,1524917624,1.3483745,103.8723195,"8:11:37"
100,61049,1524917624,1.3483745,103.8723195,"8:12:09"
100,61039,1524918588,1.3484095,103.87230566666666,"8:27:46"
100,61039,1524918618,1.3484095,103.87230566666666,"8:28:19"
100,70069,1524918721,1.338264,103.87078083333333,"8:33:10"
100,70059,1524918854,1.3378708333333333,103.87598133333333,"8:33:42"
100,70049,1524919614,1.339064,103.8708745,"8:43:56"
100,70049,1524919640,1.3382965,103.87078716666667,"8:44:28"
100,70049,1524920430,1.3484033333333334,103.87225083333334,"8:54:42"
100,70049,1524920504,1.3468111666666667,103.87189933333333,"8:55:15"
100,70049,1524920504,1.3376521666666665,103.873258,"9:00:06"
100,70039,1524920564,1.3351268333333333,103.87820533333333,"9:00:38"
100,70039,1524921563,1.3483756666666666,103.87239266666667,"9:10:52"
100,70039,1524921561,1.348295,103.87253933333334,"9:11:25"
100,70039,1524921608,1.3377623333333333,103.872206,"9:16:16"
100,70039,1524921608,1.3377623333333333,103.872206,"9:16:48"
100,70039,1524921676,1.3327248333333332,103.87874466666666,"9:21:39"
100,70029,1524921781,1.3315181666666667,103.8790275,"9:22:11"
100,70019,1524922570,1.3470245,103.8725395,"9:27:02"
100,70019,1524922555,1.3445706666666668,103.871309,"9:27:35"
100,70019,1524922504,1.3328788333333332,103.87869616666667,"9:32:25"
100,70019,1524922504,1.3328788333333332,103.87869616666667,"9:32:58"
100,70019,1524923513,1.344674,103.87095716666667,"9:43:12"
100,70019,1524923513,1.344674,103.87095716666667,"9:43:44"
100,70019,1524923465,1.3346331666666666,103.87832866666666,"9:48:35"
100,11359,1524916840,1.3103158333333333,103.78943383333333,"8:01:23"
100,11189,1524917776,1.3081433333333334,103.79075566666667,"8:17:00"
100,11179,1524917876,1.3072973333333333,103.792641,"8:17:32"
100,11169,1524918991,1.309109,103.789673,"8:33:42"
100,11169,1524919742,1.3061566666666666,103.79434433333333,"8:49:19"
100,11059,1524919876,1.3061566666666666,103.79434433333333,"8:49:51"
100,11049,1524921051,1.3074645,103.79236516666667,"9:05:29"
100,11049,1524921051,1.3074645,103.79236516666667,"9:06:01"
100,11049,1524920967,1.2955364999999999,103.79952716666666,"9:10:52"
100,11039,1524921044,1.2931823333333332,103.799414,"9:11:25"
100,11029,1524922097,1.3072243333333333,103.79266716666666,"9:21:39"
100,11029,1524922015,1.3061276666666668,103.7943405,"9:22:11"
100,11029,1524922036,1.295501,103.7995635,"9:27:02"
100,11519,1524922187,1.2934046666666665,103.79932266666667,"9:27:35"
100,11519,1524923130,1.3072521666666668,103.7926595,"9:37:49"
100,11519,1524923116,1.3036365,103.79715183333333,"9:38:21"
100,11519,1524923099,1.290137,103.80199883333333,"9:43:12"
100,18019,1524923237,1.290137,103.80199883333333,"9:43:44"
101,62131,1524916193,1.3501561666666666,103.871421,"7:50:05"
101,62141,1524916296,1.3499483333333333,103.8714975,"7:50:37"
101,63011,1524916436,1.3489838333333333,103.87298416666667,"7:51:10"
101,63011,1524917079,1.3504971666666667,103.87127766666667,"8:00:51"
101,63011,1524917075,1.3500431666666666,103.87139333333333,"8:01:23"
101,63011,1524917075,1.3500431666666666,103.87139333333333,"8:01:56"
101,63011,1524917153,1.3523968333333334,103.876172,"8:06:14"
101,63021,1524917253,1.3523968333333334,103.876172,"8:06:46"
101,63031,1524917348,1.3544971666666665,103.87859783333333,"8:07:19"
101,63041,1524917462,1.3610828333333334,103.8859965,"8:11:37"
101,63051,1524917540,1.3610828333333334,103.8859965,"8:12:09"
101,63061,1524917637,1.362718,103.88772133333333,"8:12:42"
101,64011,1524917752,1.3668596666666666,103.89207816666666,"8:17:00"
101,64541,1524917853,1.3676803333333334,103.892917,"8:17:32"
101,64551,1524917956,1.3676803333333334,103.892917,"8:18:05"
101,64529,1524918688,1.360921,103.88582383333333,"8:22:23"
101,64529,1524918688,1.360921,103.88582383333333,"8:22:56"
